HUC10,HUC12,damID,streamID,reachID,Strahler,fr_StaStr,to_EndStr,fr_StaRea,to_EndRea,to_outlet,MIvalid,Z,MaxElev,Drainage,INFLOW_VOL,damLength,damOrient,PROC_CODE,VOL_1,AREA_1,V_A_1,V_LEN_1,V_STO_1,VOL_2,AREA_2,V_A_2,V_LEN_2,V_STO_2,VOL_3,AREA_3,V_A_3,V_LEN_3,V_STO_3,VOL_4,AREA_4,V_A_4,V_LEN_4,V_STO_4,VOL_5,AREA_5,V_A_5,V_LEN_5,V_STO_5,VOLmax,AREAmax,Vmax_Amax,Vmax_LEN,Vmax_STO,maxH,reachWid,B_orif,H_orif,_FID
Volga,Hewett,601531,60360,60485,6,1820.000000000000000,14687.159999999900000,1820.000000000000000,782.850000000000000,14687.164532065300000,1,303.232360799999000,308.329052900000000,11089659,2112580.040000000000000,83.985264909999900,100,1,105.384006600000000,405.574770300000000,0.259838664000000,1.254791620000000,0.000049884000000,1117,2103,1,13,0,6006,8202,1,72,0,17475,14982,1,208,0,36169,22189,2,431,0,38348.545859999900000,22675.496449999900000,1.691188810000000,456.610405399999000,0.018152470000000,5.096692101000000,18,3.6,1.800000000000000,1026
Volga,Hewett,601532,60360,60485,6,1920.000000000000000,14587.159999999900000,1920.000000000000000,682.850000000000000,14587.164532065300000,1,302.303741500000000,307.391976399999000,11113817,2117182.137999990000000,83.794160039999900,300,1,293.859675499999000,1092.481266000000000,0.268983720000000,3.506923100000000,0.000138798000000,2870,4336,1,34,0,8862,8041,1,106,0,20067,14710,1,239,0,38147,21476,2,455,0,40068.104149999900000,21838.336630000000000,1.834759892000000,478.172991200000000,0.018925204000000,5.088234918000000,20,4,2.000000000000000,1027
Volga,Hewett,601533,60360,60485,6,2020.000000000000000,14487.159999999900000,2020.000000000000000,582.850000000000000,14487.164532065300000,1,301.088867199999000,306.188671100000000,11143396,2122816.938000000000000,106.686048600000000,200,1,144.887810099999000,478.719902499999000,0.302656751000000,1.358076450000000,0.000068252600000,1679,3711,0,16,0,7990,8988,1,75,0,18832,12636,1,177,0,34355,18639,2,322,0,36247.661679999900000,19058.871340000000000,1.901878712000000,339.760091900000000,0.017075265000000,5.099803900000000,18,3.6,1.800000000000000,1028
Volga,Hewett,601534,60360,60485,6,2120.000000000000000,14387.159999999900000,2120.000000000000000,482.850000000000000,14387.164532065300000,1,300.095489499999000,305.178377099999000,11184349,2130618.484999990000000,93.347027580000000,200,1,372.578351300000000,1012.753915000000000,0.367886360000000,3.991325284000000,0.000174869000000,3546,5746,1,38,0,11881,11272,1,127,0,25854,16745,2,277,0,44490,20273,2,477,0,46187.755530000000000,20505.777630000000000,2.252426431000000,494.796210700000000,0.021678098000000,5.082887558000000,18,3.6,1.800000000000000,1029
Volga,Hewett,601535,60360,60485,6,2220.000000000000000,14287.159999999900000,2220.000000000000000,382.850000000000000,14287.164532065300000,1,299.189575199999000,304.281145299999000,11189104,2131524.311999990000000,109.504555499999000,300,1,482.948018699999000,1603.133728999990000,0.301252484000000,4.410300709000000,0.000226574000000,4980,7729,1,45,0,15686,13580,1,143,0,32104,19534,2,293,0,54476,24967,2,497,0,56782.624700000000000,25176.022420000000000,2.255424774000000,518.541209999999000,0.026639445000000,5.091570101000000,16,3.2,1.650000000000000,1030
Volga,Hewett,601536,60360,60485,6,2320.000000000000000,14187.159999999900000,2320.000000000000000,282.850000000000000,14187.164532065300000,1,298.244171100000000,303.333266499999000,11204008,2134363.524000000000000,91.264554730000000,100,1,687.277166999999000,1778.809663000000000,0.386369144000000,7.530603409000000,0.000322006000000,5285,8502,1,58,0,17351,15450,1,190,0,35905,21483,2,393,0,60326,27294,2,661,0,62781.636180000000000,27556.523610000000000,2.278285791000000,687.908206700000000,0.029414688000000,5.089095390000000,15,3,1.500000000000000,1031
Volga,Hewett,601538,60360,60485,6,2520.000000000000000,13987.159999999900000,2520.000000000000000,82.849999999999900,13987.164532065300000,1,295.865173299999000,300.966454800000000,11412403,2174062.771000000000000,72.030211649999900,100,1,251.458413400000000,596.409013400000000,0.421620746000000,3.491013113000000,0.000115663000000,1852,3324,1,26,0,7678,8446,1,107,0,18808,14647,1,261,0,37464,22436,2,520,0,39763.259039999900000,22687.734049999900000,1.752632455000000,552.035848999999000,0.018289839000000,5.101281415000000,14,2.8,1.400000000000000,1032
Volga,Hewett,601539,60360,60486,6,2620.000000000000000,13887.159999999900000,17.149999999999900,695.690000000000000,13887.167058171200000,1,295.094421399999000,300.191514499999000,11879565,2263057.132000000000000,77.614426210000000,100,1,346.624086499999000,995.885455900000000,0.348056179000000,4.465974992000000,0.000153166000000,2300,3195,1,30,0,8543,9441,1,110,0,21132,15396,1,272,0,39945,22659,2,515,0,42188.230949999900000,23220.214420000000000,1.816875167000000,543.561719300000000,0.018642141000000,5.097093137000000,15,3,1.500000000000000,1033
Volga,Hewett,601540,60360,60486,6,2720.000000000000000,13787.159999999900000,117.150000000000000,595.690000000000000,13787.167058171200000,1,293.896423299999000,298.997174299999000,11900859,2267113.640000000000000,97.757730460000000,300,1,328.838544000000000,1021.306733000000000,0.321978240000000,3.363811153000000,0.000145047000000,2531,3869,1,26,0,9109,8827,1,93,0,20831,15339,1,213,0,39370,21328,2,403,0,41538.939919999900000,21498.073720000000000,1.932216833000000,424.917187899999000,0.018322390000000,5.100750960000000,15,3,1.500000000000000,1034
Volga,Hewett,601541,60360,60486,6,2820.000000000000000,13687.159999999900000,217.150000000000000,495.689999999999000,13687.167058171200000,1,292.748138400000000,297.846289899999000,11965616,2279449.848000000000000,76.438664399999900,200,1,196.439814600000000,626.132428600000000,0.313735251000000,2.569901190000000,0.000086178600000,2292,4519,1,30,0,9695,10055,1,127,0,23020,16220,1,301,0,42025,22614,2,550,0,44270.805439999900000,22874.616210000000000,1.935368228000000,579.167699800000000,0.019421706000000,5.098151488000000,15,3,1.500000000000000,1035
Volga,Hewett,601542,60360,60486,6,2920.000000000000000,13587.159999999900000,317.149999999999000,395.689999999999000,13587.167058171200000,1,291.753082300000000,296.845268400000000,12001943,2286370.140999990000000,97.122021230000000,100,1,259.862946200000000,796.697604500000000,0.326175132000000,2.675633630000000,0.000113657000000,2114,4073,1,22,0,9439,10533,1,97,0,23031,16417,1,237,0,42865,22622,2,441,0,44971.172539999900000,22808.310190000000000,1.971701199000000,463.037856599999000,0.019669244000000,5.092186078000000,15,3,1.500000000000000,1036
Volga,Hewett,601543,60360,60486,6,3020.000000000000000,13487.159999999900000,417.149999999999000,295.689999999999000,13487.167058171200000,1,291.177429200000000,296.279073400000000,12012172,2288318.765999990000000,130.005805500000000,200,1,522.139247299999000,1249.809142000000000,0.417775186000000,4.016276392000000,0.000228176000000,4342,7301,1,33,0,15750,15285,1,121,0,34413,22043,2,265,0,59463,28223,2,457,0,62369.271289999900000,28644.110820000000000,2.177385491000000,479.742201200000000,0.027255500000000,5.101644241000000,15,3,1.500000000000000,1037
Volga,Hewett,601544,60360,60486,6,3120.000000000000000,13387.159999999900000,517.149999999999000,195.689999999999000,13387.167058171200000,1,290.746124300000000,295.843566300000000,12143140,2313268.169999990000000,122.696694399999000,300,1,1627.392831999990000,4223.960304999990000,0.385276545000000,13.263542590000000,0.000703504000000,11012,14508,1,90,0,29537,23035,1,241,0,56282,30353,2,459,0,90032,36575,2,734,0,93619.848530000000000,36795.530120000000000,2.544326668000000,763.018506699999000,0.040470815000000,5.097442024000000,15,3,1.500000000000000,1038
Volga,Hewett,601545,60360,60486,6,3220.000000000000000,13287.159999999900000,617.149999999999000,95.689999999999900,13287.167058171200000,1,289.254425000000000,291.063570700000000,12148076,2314208.478000000000000,64.356946350000000,300,1,199.102108299999000,545.119363600000000,0.365244975000000,3.093715902000000,0.000086034600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1910.797051999990000,4279.356748999990000,0.446515017000000,29.690610880000000,0.000825681000000,1.809145666000000,15,3,0.550000000000000,1039
Volga,Hewett,601546,60360,60487,6,3320.000000000000000,13187.159999999900000,4.320000000000000,1167.180000000000000,13187.156400339000000,1,287.979614299999000,293.074558500000000,13553062,2581858.311000000000000,176.475545100000000,200,1,269.783403799999000,912.963375599999000,0.295502986000000,1.528729681000000,0.000104492000000,1994,2908,1,11,0,9192,13175,1,52,0,29881,28276,1,169,0,65131,40872,2,369,0,69049.191709999900000,41373.747739999900000,1.668913151000000,391.267762600000000,0.026743990000000,5.094944280000000,14,2.8,1.400000000000000,1040
Volga,Hewett,601547,60360,60487,6,3420.000000000000000,13087.159999999900000,104.319999999999000,1067.180000000000000,13087.156400339000000,1,287.237060499999000,292.333954100000000,13562268,2583612.054000000000000,186.081586200000000,300,1,279.519716399999000,942.281450500000000,0.296641429000000,1.502135284000000,0.000108190000000,3096,6239,0,17,0,14064,16287,1,76,0,37023,30397,1,199,0,75415,45858,2,405,0,79919.735610000000000,46726.329140000000000,1.710379075000000,429.487609399999000,0.030933334000000,5.096893602000000,13,2.6,1.300000000000000,1041
Volga,Hewett,601548,60360,60487,6,3520.000000000000000,12987.159999999900000,204.319999999999000,967.179999999999000,12987.156400339000000,1,286.542541500000000,291.647839999999000,13570886,2585253.782999990000000,182.328432099999000,300,1,323.236051999999000,1375.420057000000000,0.235008971000000,1.772823076000000,0.000125031000000,6785,12954,1,37,0,25097,23395,1,138,0,53998,35011,2,296,0,96576,50467,2,530,0,101960.891699999000000,51311.861019999900000,1.987082317000000,559.215534899999000,0.039439413000000,5.105298499000000,13,2.6,1.300000000000000,1042
Volga,Hewett,601549,60360,60487,6,3620.000000000000000,12887.159999999900000,304.319999999999000,867.179999999999000,12887.156400339000000,1,285.912719700000000,291.030122100000000,13575284,2586091.601999990000000,178.980300099999000,100,1,1357.486979999990000,4351.771095000000000,0.311938967000000,7.584560863000000,0.000524918000000,13397,19676,1,75,0,40055,32782,1,224,0,78266,43590,2,437,0,128180,56487,2,716,0,134892.463300000000000,57412.031280000000000,2.349550439000000,753.672125700000000,0.052160744000000,5.117402402000000,15,3,1.500000000000000,1043
Volga,Hewett,601550,60360,60487,6,3720.000000000000000,12787.159999999900000,404.319999999999000,767.179999999999000,12787.156400339000000,1,285.699768099999000,290.814516099999000,13694256,2608755.768000000000000,184.846517900000000,100,1,4538.332115000000000,10379.799759999900000,0.437227328000000,24.551894010000000,0.001739654000000,22930,26648,1,124,0,56861,40737,1,308,0,103142,51715,2,558,0,160921,64117,3,871,0,168354.384499999000000,64963.582569999900000,2.591519399000000,910.779312300000000,0.064534360000000,5.114748022000000,15,3,1.500000000000000,1044
Volga,Hewett,601551,60360,60487,6,3820.000000000000000,12687.159999999900000,504.319999999999000,667.179999999999000,12687.156400339000000,1,284.502502400000000,289.608262400000000,13698069,2609482.143999990000000,208.003237500000000,100,1,393.757016399999000,1367.775231000000000,0.287881377000000,1.893033114000000,0.000150895000000,7976,15272,1,38,0,30928,31503,1,149,0,70129,46567,2,337,0,122577,57513,2,589,0,128712.318799999000000,58091.659489999900000,2.215676396000000,618.799593299999000,0.049324851000000,5.105759971000000,13,2.6,1.300000000000000,1045
Volga,Hewett,601552,60360,60487,6,3920.000000000000000,12587.159999999900000,604.320000000000000,567.179999999999000,12587.156400339000000,1,283.817565899999000,288.918339199999000,13715120,2612730.359999990000000,248.416644200000000,200,1,250.292724899999000,970.014330100000000,0.258029925000000,1.007552154000000,0.000095797400000,6511,14144,0,26,0,29373,30746,1,118,0,68866,48007,1,277,0,124368,61967,2,501,0,130661.714099999000000,62608.985789999900000,2.086948263000000,525.978098499999000,0.050009644000000,5.100773233000000,13,2.6,1.300000000000000,1046
Volga,Hewett,601553,60360,60487,6,4020.000000000000000,12487.159999999900000,704.320000000000000,467.180000000000000,12487.156400339000000,1,283.338043200000000,285.676674600000000,13868365,2641923.532999990000000,246.636766700000000,100,1,312.702507700000000,1023.519943000000000,0.305516771000000,1.267866555000000,0.000118362000000,6493,13719,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12118.572309999900000,19008.290499999900000,0.637541409000000,49.135303200000000,0.004587026000000,2.338631400000000,15,3,0.700000000000000,1047
Volga,Hewett,601554,60360,60487,6,4120.000000000000000,12387.159999999900000,804.320000000000000,367.180000000000000,12387.156400339000000,1,282.743194599999000,287.843758400000000,13911974,2650231.046999990000000,173.037116200000000,100,1,502.629681399999000,1316.517867999990000,0.381787208000000,2.904750683000000,0.000189655000000,4333,8631,1,25,0,21469,26083,1,124,0,56730,43636,1,328,0,109332,61333,2,632,0,115571.967399999000000,62280.805769999900000,1.855659475000000,667.902759199999000,0.043608261000000,5.100563850000000,17,3.4,1.700000000000000,1048
Volga,Hewett,601555,60360,60487,6,4220.000000000000000,12287.159999999900000,904.320000000000000,267.180000000000000,12287.156400339000000,1,282.086029100000000,283.605846299999000,14043830,2675349.615000000000000,56.402202310000000,300,1,436.640269600000000,1145.411256000000000,0.381208293000000,7.741546460000000,0.000163209000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677.388926999990000,3579.027438000000000,0.468671715000000,29.739777140000000,0.000626979000000,1.519817263000000,16,3.2,0.450000000000000,1049
Volga,Hewett,601556,60360,60487,6,4320.000000000000000,12187.159999999900000,1004.320000000000000,167.180000000000000,12187.156400339000000,1,281.587097200000000,282.732537600000000,14095518,2685196.179000000000000,10.973780090000000,100,1,583.921014099999000,1377.781269999990000,0.423812565000000,53.210562750000000,0.000217459000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807.574029300000000,1591.064824000000000,0.507568276000000,73.591234979999900,0.000300750000000,1.145440410000000,16,3.2,0.350000000000000,1050
Volga,Hewett,601558,60360,60488,6,4520.000000000000000,11987.159999999900000,32.810000000000000,888.830000000000000,11987.170021079300000,1,280.806793200000000,285.901670500000000,16039661,3055555.421000000000000,180.446822200000000,200,1,1078.671094000000000,3160.903925999990000,0.341253995000000,5.977778275000000,0.000353020000000,10518,16679,1,58,0,35159,32344,1,195,0,77250,52967,1,428,0,142976,78396,2,792,0,150513.220999999000000,79831.800510000000000,1.885379261000000,834.114001899999000,0.049258875000000,5.094877305000000,17,3.4,1.700000000000000,1051
Volga,Hewett,601559,60360,60488,6,4620.000000000000000,11887.159999999900000,132.810000000000000,788.830000000000000,11887.170021079300000,1,279.987854000000000,285.085419600000000,16051660,3057841.229999990000000,201.912263300000000,100,1,691.665062600000000,1804.189802000000000,0.383366019000000,3.425572331000000,0.000226194000000,6331,11277,1,31,0,26630,29933,1,132,0,65890,48244,1,326,0,125763,72016,2,623,0,132909.115400000000000,73775.545129999900000,1.801533491000000,658.251822899999000,0.043465015000000,5.097565602000000,18,3.6,1.800000000000000,1052
Volga,Hewett,601560,60360,60488,6,4720.000000000000000,11787.159999999900000,232.810000000000000,688.830000000000000,11787.170021079300000,1,278.899780299999000,283.986596000000000,16073068,3061919.453999990000000,183.976693200000000,100,1,297.628440899999000,919.966244800000000,0.323521045000000,1.617750791000000,0.000097203200000,2562,3869,1,14,0,11619,15351,1,63,0,36109,34421,1,196,0,80311,53064,2,437,0,84983.332039999900000,54141.309179999900000,1.569657870000000,461.924445900000000,0.027754921000000,5.086815737000000,18,3.6,1.800000000000000,1053
Volga,Hewett,601561,60360,60488,6,4820.000000000000000,11687.159999999900000,332.810000000000000,588.830000000000000,11687.170021079300000,1,278.308654799999000,283.400102699999000,16078863,3063023.401999990000000,194.013009199999000,300,1,476.497115099999000,1202.458315000000000,0.396269134000000,2.456006002000000,0.000155564000000,4575,8394,1,24,0,19244,21604,1,99,0,48677,38947,1,251,0,97822,59340,2,504,0,103327.216300000000000,60592.535150000000000,1.705279636000000,532.578803300000000,0.033733734000000,5.091447905000000,19,3.8,1.900000000000000,1054
Volga,Hewett,601562,60360,60488,6,4920.000000000000000,11587.159999999900000,432.810000000000000,488.829999999999000,11587.170021079300000,1,278.155090299999000,283.245642999999000,16088387,3064837.723000000000000,214.092200899999000,300,1,1292.320584999990000,3109.443527999990000,0.415611531000000,6.036280537000000,0.000421660000000,8927,13934,1,42,0,29228,27334,1,137,0,64180,43761,1,300,0,118595,64694,2,554,0,124523.156099999000000,65789.351009999900000,1.892755502000000,581.633313000000000,0.040629608000000,5.090552670000000,20,4,2.000000000000000,1055
Volga,Hewett,601563,60360,60488,6,5020.000000000000000,11487.159999999900000,532.809999999999000,388.829999999999000,11487.170021079300000,1,276.996978800000000,282.088995599999000,16367496,3118007.987999990000000,223.183815199999000,100,1,425.154284500000000,1400.722488999990000,0.303524994000000,1.904951235000000,0.000136354000000,5082,8373,1,23,0,18093,19530,1,81,0,43905,32408,1,197,0,84034,47966,2,377,0,88523.636929999900000,49197.051659999900000,1.799368741000000,396.640037899999000,0.028391087000000,5.092016831000000,20,4,2.000000000000000,1056
Volga,Hewett,601564,60360,60488,6,5120.000000000000000,11387.159999999900000,632.809999999999000,288.829999999999000,11387.170021079300000,1,275.981018099999000,278.045526100000000,16427266,3129394.172999990000000,112.713649599999000,200,1,132.302118100000000,611.497838399999000,0.216357458000000,1.173789674000000,0.000042277200000,2927,5633,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3306.374487999990000,5958.670599000000000,0.554884589000000,29.334286469999900,0.001056554000000,2.064507993000000,20,4,0.600000000000000,1057
Volga,Hewett,601567,60360,60489,6,5420.000000000000000,11087.159999999900000,11.170000000000000,210.039999999999000,11087.168643190600000,1,273.689727800000000,276.840604699999000,19240422,3665300.390999990000000,262.998869599999000,200,1,389.759468599999000,1256.776640999990000,0.310126283000000,1.481981536000000,0.000106338000000,5742,11159,1,22,0,27421,31345,1,104,0,0,0,0,0,0,0,0,0,0,0,32340.267029999900000,33452.221630000000000,0.966759918000000,122.967323399999000,0.008823361000000,3.150876938000000,20,4,1.600000000000000,1058
Volga,Hewett,601568,60360,60489,6,5520.000000000000000,10987.159999999900000,111.170000000000000,110.040000000000000,10987.168643190600000,1,273.035583499999000,276.445764399999000,19274556,3671802.918000000000000,236.396613800000000,100,1,506.825451100000000,1424.388431000000000,0.355819691000000,2.143962398000000,0.000138032000000,4825,8808,1,20,0,24971,32396,1,106,0,0,0,0,0,0,0,0,0,0,0,40078.507579999900000,39892.477059999900000,1.004663298000000,169.539262600000000,0.010915212000000,3.410180926000000,20,4,1.700000000000000,1059
Volga,Hewett,601570,60360,60490,6,5720.000000000000000,10787.159999999900000,89.959999999999900,1462.549999999990000,10787.167455708700000,1,271.822265599999000,276.693454400000000,21623314,4119241.316999990000000,314.850342300000000,200,1,285.557569000000000,956.994176899999000,0.298390080000000,0.906962867000000,0.000069322900000,4866,10840,0,15,0,27095,36747,1,86,0,81903,74924,1,260,0,0,0,0,0,0,163292.668999999000000,108167.467999999000000,1.509628283000000,518.635831299999000,0.039641443000000,4.871188767000000,20,4,2.000000000000000,1060
Volga,Hewett,601571,60360,60490,6,5820.000000000000000,10687.159999999900000,189.960000000000000,1362.549999999990000,10687.167455708700000,1,271.286071800000000,275.063038100000000,21630070,4120528.334999990000000,337.411355399999000,100,1,189.952362099999000,703.796922600000000,0.269896551000000,0.562969678000000,0.000046099000000,6418,15845,0,19,0,37599,47634,1,111,0,0,0,0,0,0,0,0,0,0,0,90098.868759999900000,84216.214000000000000,1.069851807000000,267.029746600000000,0.021865853000000,3.776966356000000,21,4.2,1.900000000000000,1061
Volga,Hewett,601572,60360,60490,6,5920.000000000000000,10587.159999999900000,289.959999999999000,1262.549999999990000,10587.167455708700000,1,271.048614499999000,273.867802200000000,21652802,4124858.780999990000000,290.196542399999000,300,1,344.938277099999000,1058.282770999990000,0.325941503000000,1.188636757000000,0.000083624300000,6259,15343,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27897.934939999900000,37798.586889999900000,0.738068199000000,96.134622089999900,0.006763367000000,2.819187673000000,22,4.4,0.850000000000000,1062
Volga,Hewett,601573,60360,60490,6,6020.000000000000000,10487.159999999900000,389.959999999999000,1162.549999999990000,10487.167455708700000,1,270.985168499999000,273.064763500000000,21657516,4125756.797999990000000,310.397183799999000,300,1,2499.329429999990000,9392.496343000000000,0.266098526000000,8.052036427000000,0.000605787000000,26725,39931,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29988.616480000000000,41627.639069999900000,0.720401568000000,96.613687380000000,0.007268634000000,2.079595009000000,23,4.6,0.600000000000000,1063
Volga,Hewett,601574,60360,60490,6,6120.000000000000000,10387.159999999900000,489.959999999999000,1062.549999999990000,10387.167455708700000,1,270.456543000000000,271.966115899999000,21681012,4130232.785999990000000,272.011483999999000,100,1,2913.660254999990000,12365.843839999900000,0.235621628000000,10.711533980000000,0.000705447000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13379.889180000000000,27181.555110000000000,0.492241490000000,49.188692260000000,0.003239500000000,1.509572968000000,23,4.6,0.450000000000000,1064
Volga,Hewett,601576,60360,60490,6,6320.000000000000000,10187.159999999900000,689.960000000000000,862.549999999999000,10187.167455708700000,1,269.554687500000000,271.257168600000000,21929214,4177515.266999990000000,260.996140700000000,100,1,972.883633000000000,4958.809599999990000,0.196192980000000,3.727578617000000,0.000232886000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13512.728139999900000,28988.397120000000000,0.466142646000000,51.773670310000000,0.003234633000000,1.702481085000000,24,4.8,0.500000000000000,1065
Volga,Hewett,601577,60360,60490,6,6420.000000000000000,10087.159999999900000,789.960000000000000,762.549999999999000,10087.167455708700000,1,269.057251000000000,271.954971300000000,21932576,4178155.728000000000000,320.950948600000000,300,1,636.992071499999000,1864.621051999990000,0.341620122000000,1.984702255000000,0.000152458000000,10037,24297,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47888.564630000000000,59450.338539999900000,0.805522152000000,149.208359800000000,0.011461651000000,2.897720373000000,24,4.8,0.850000000000000,1066
Volga,Hewett,601578,60360,60490,6,6520.000000000000000,9987.159999999990000,889.960000000000000,662.549999999999000,9987.167455708710000,1,268.429565400000000,269.760234599999000,22646882,4314231.020999990000000,79.941459499999900,300,1,776.670064700000000,2467.613608000000000,0.314745413000000,9.715485176000000,0.000180025000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048.569014000000000,5016.294627999990000,0.408382913000000,25.625864560000000,0.000474840000000,1.330669124000000,22,4.4,0.400000000000000,1067
Volga,Hewett,601579,60360,60490,6,6620.000000000000000,9887.159999999990000,989.960000000000000,562.549999999999000,9887.167455708710000,1,267.956848100000000,269.581254600000000,22714372,4327087.866000000000000,81.735691750000000,100,1,373.427327100000000,1329.253052000000000,0.280930201000000,4.568718012000000,0.000086299900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2613.596034000000000,6166.082290000000000,0.423866551000000,31.976190299999900,0.000604008000000,1.624406408000000,20,4,0.500000000000000,1068
Volga,Hewett,601580,60360,60490,6,6720.000000000000000,9787.159999999990000,1089.960000000000000,462.550000000000000,9787.167455708710000,1,267.290954600000000,269.413904899999000,22721178,4328384.408999990000000,98.739726880000000,300,1,274.444061299999000,775.331235500000000,0.353970082000000,2.779469520000000,0.000063405700000,4058,9744,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5362.108911000000000,11174.354269999900000,0.479858503000000,54.305486559999900,0.001238825000000,2.122950352000000,20,4,0.650000000000000,1069
Volga,Hewett,601581,60360,60490,6,6820.000000000000000,9687.159999999990000,1189.960000000000000,362.550000000000000,9687.167455708710000,1,266.906524699999000,268.781551499999000,22724514,4329019.917000000000000,73.822339510000000,300,1,397.600084799999000,1118.864544999990000,0.355360340000000,5.385904693000000,0.000091845300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3025.958188000000000,5731.943906000000000,0.527911340000000,40.989735730000000,0.000698994000000,1.875026823000000,20,4,0.550000000000000,1070
Volga,Hewett,601582,60360,60490,6,6920.000000000000000,9587.159999999990000,1289.960000000000000,262.550000000000000,9587.167455708710000,1,266.757019000000000,268.803320499999000,22760024,4335784.571999990000000,80.023714069999900,300,1,891.142117699999000,2529.138081000000000,0.352350125000000,11.135975480000000,0.000205532000000,7641,11983,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8204.696126999990000,12140.892480000000000,0.675790198000000,102.528309500000000,0.001892321000000,2.046301491000000,22,4.4,0.600000000000000,1071
Volga,Hewett,601583,60360,60490,6,7020.000000000000000,9487.159999999990000,1389.960000000000000,162.550000000000000,9487.167455708710000,1,266.903259300000000,268.025858700000000,22765636,4336853.657999990000000,38.805071599999900,200,1,2905.747264000000000,5427.621116000000000,0.535362952000000,74.880605650000000,0.000670013000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3604.016208000000000,5761.036449999990000,0.625584691000000,92.874875880000000,0.000831021000000,1.122599471000000,22,4.4,0.350000000000000,1072
Volga,Hewett,601584,60360,60490,6,7120.000000000000000,9387.159999999990000,1489.960000000000000,62.549999999999900,9387.167455708710000,1,265.783935499999000,267.878654400000000,22805624,4344471.372000000000000,40.979152839999900,300,1,592.275629699999000,1431.543971000000000,0.413732055000000,14.453095990000000,0.000136329000000,4489,6733,1,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5158.340250999990000,7223.232777999990000,0.714131803000000,125.877181300000000,0.001187334000000,2.094718851000000,22,4.4,0.650000000000000,1073
Volga,Hewett,601585,60360,60491,6,7220.000000000000000,9287.159999999990000,37.450000000000000,897.350000000000000,9287.165133959860000,1,265.451995800000000,268.548495000000000,24153196,4601183.838000000000000,240.162089500000000,100,1,975.970794899999000,2482.629887000000000,0.393119732000000,4.063800397000000,0.000212113000000,6272,9075,1,26,0,25390,36156,1,106,0,0,0,0,0,0,0,0,0,0,0,29109.991730000000000,39832.600650000000000,0.730808214000000,121.209770399999000,0.006326631000000,3.096499119000000,24,4.8,1.550000000000000,1074
Volga,Hewett,601586,60360,60491,6,7320.000000000000000,9187.159999999990000,137.449999999999000,797.350000000000000,9187.165133959860000,1,264.801483200000000,267.575326800000000,24190294,4608251.007000000000000,235.215803999999000,300,1,620.792368399999000,1511.566424000000000,0.410694733000000,2.639245994000000,0.000134713000000,5861,9633,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18859.972470000000000,26052.829799999900000,0.723912627000000,80.181570089999900,0.004092653000000,2.773843611000000,25,5,0.850000000000000,1075
Volga,Hewett,601587,60360,60491,6,7420.000000000000000,9087.159999999990000,237.449999999999000,697.350000000000000,9087.165133959860000,1,264.089294400000000,266.779184999999000,24203036,4610678.358000000000000,69.911752539999900,200,1,401.707387600000000,1299.021989999990000,0.309238328000000,5.745920722000000,0.000087125400000,3157,6049,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9867.342660000000000,12380.119290000000000,0.797031307000000,141.139970099999000,0.002140106000000,2.689890606000000,20,4,0.800000000000000,1076
Volga,Hewett,601588,60360,60491,6,7520.000000000000000,8987.159999999990000,337.449999999999000,597.350000000000000,8987.165133959860000,1,263.697479199999000,266.251498099999000,24237572,4617257.466000000000000,85.524274149999900,300,1,844.628381900000000,1378.795200999990000,0.612584364000000,9.875890678999990,0.000182929000000,3729,4985,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7788.768138999990000,9364.125436000000000,0.831766746000000,91.070847619999900,0.001686882000000,2.554018861000000,20,4,0.750000000000000,1077
