damID,mid_2080_01feb_gen100,mid_2080_01feb_%,mid_5050_01feb_gen100,mid_5050_01feb_%,mid_8020_01feb_gen100,mid_8020_01feb_%,mid_2080SP_01feb_gen100,mid_2080SP_01feb_%,mid_5050SP_01feb_gen100,mid_5050SP_01feb_%,mid_8020SP_01feb_gen100,mid_8020SP_01feb_%
300898,20,4.237288135593221,92,19.491525423728813,13,2.7542372881355934,67,14.194915254237289,106,22.45762711864407,101,21.39830508474576
300901,0,0.0,6,1.271186440677966,0,0.0,0,0.0,0,0.0,0,0.0
300902,0,0.0,24,5.084745762711864,59,12.5,40,8.474576271186441,0,0.0,1,0.211864406779661
300903,79,16.73728813559322,1,0.211864406779661,0,0.0,41,8.686440677966102,22,4.661016949152542,10,2.1186440677966103
300904,6,1.271186440677966,0,0.0,59,12.5,45,9.533898305084746,0,0.0,0,0.0
300905,20,4.237288135593221,0,0.0,0,0.0,1,0.211864406779661,76,16.10169491525424,0,0.0
300906,32,6.779661016949152,33,6.991525423728813,0,0.0,0,0.0,37,7.838983050847458,0,0.0
300907,66,13.983050847457626,0,0.0,0,0.0,1,0.211864406779661,0,0.0,0,0.0
300908,15,3.1779661016949152,0,0.0,0,0.0,2,0.423728813559322,70,14.830508474576272,0,0.0
300909,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
300910,0,0.0,33,6.991525423728813,0,0.0,0,0.0,3,0.635593220338983,1,0.211864406779661
300911,115,24.364406779661017,19,4.02542372881356,94,19.915254237288135,107,22.66949152542373,70,14.830508474576272,51,10.805084745762711
300912,55,11.652542372881356,155,32.83898305084746,5,1.0593220338983051,4,0.847457627118644,70,14.830508474576272,88,18.64406779661017
300917,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
300918,16,3.389830508474576,51,10.805084745762711,0,0.0,0,0.0,0,0.0,0,0.0
300919,0,0.0,0,0.0,35,7.415254237288136,62,13.135593220338983,49,10.38135593220339,57,12.076271186440678
